"ID1","TrainClase1","TrainClase2","TrainClase3","TrainGlobal","TestClase1","TestClase2","TestClase3","TestGlobal","Modelo","Nombre"
"Repeat022",90.1942,74.1874,90.8136,81.6876,88.6904,73.989,89.162,80.8602,"Quadratic Discriminant Analysis","QDA 2"
"Repeat023",90.1054,74.7124,90.3586,81.8664,89.7496,72.8554,87.8966,80.3466,"Quadratic Discriminant Analysis","QDA 2"
"Repeat024",90.105,74.4744,89.9088,81.6612,89.0286,73.0458,89.162,80.4498,"Quadratic Discriminant Analysis","QDA 2"
"Repeat025",90.5482,74.3306,90.5138,81.8158,87.669,72.8536,87.95,79.7482,"Quadratic Discriminant Analysis","QDA 2"
"Repeat026",89.1342,74.5706,89.6082,81.3788,88.3396,73.4248,86.1494,79.9408,"Quadratic Discriminant Analysis","QDA 2"
"Repeat027",89.0446,74.905,90.5116,81.6874,88.697,73.8206,87.3082,80.4662,"Quadratic Discriminant Analysis","QDA 2"
"Repeat028",89.0478,74.6642,90.3636,81.5328,87.287,74.183,86.2032,80.0374,"Quadratic Discriminant Analysis","QDA 2"
"Repeat029",89.9282,74.4252,90.6606,81.7118,88.6654,72.0732,87.3084,79.5118,"Quadratic Discriminant Analysis","QDA 2"
"Repeat030",90.1936,75.288,90.0592,82.1512,88.6842,73.0458,87.9322,80.1514,"Quadratic Discriminant Analysis","QDA 2"
"Repeat031",89.8404,74.5222,90.3612,81.687,89.386,73.6172,87.326,80.5518,"Quadratic Discriminant Analysis","QDA 2"
"Repeat032",89.662,74.7128,90.9626,81.84,88.0138,74.1722,87.344,80.452,"Quadratic Discriminant Analysis","QDA 2"
"Repeat033",90.1938,74.4262,90.0618,81.6874,89.0476,74.3792,87.3616,80.8702,"Quadratic Discriminant Analysis","QDA 2"
"Repeat034",89.5772,74.6174,89.9136,81.5854,88.7158,73.9798,86.8094,80.455,"Quadratic Discriminant Analysis","QDA 2"
"Repeat035",89.5736,74.7122,90.2118,81.6858,89.0412,74.3682,87.3794,80.8574,"Quadratic Discriminant Analysis","QDA 2"
"Repeat036",89.929,74.331,90.662,81.6614,89.054,74.3846,87.95,80.9696,"Quadratic Discriminant Analysis","QDA 2"
"Repeat037",89.6628,74.2824,89.7588,81.4038,87.9762,74.1868,86.7914,80.3482,"Quadratic Discriminant Analysis","QDA 2"
"Repeat038",89.1316,74.7132,89.6094,81.4548,87.6378,73.2434,87.9144,79.9454,"Quadratic Discriminant Analysis","QDA 2"
"Repeat039",90.0158,74.1872,89.9088,81.4814,89.0476,73.0418,86.8094,80.0444,"Quadratic Discriminant Analysis","QDA 2"
"Repeat040",90.1072,74.1868,90.3634,81.5844,88.3644,73.9816,86.7914,80.3466,"Quadratic Discriminant Analysis","QDA 2"
"Repeat041",89.6648,74.9048,90.5128,81.8676,88.6842,73.6134,86.7556,80.242,"Quadratic Discriminant Analysis","QDA 2"
"Repeat042",89.7528,74.4264,89.909,81.533,87.2554,73.9906,89.7682,80.5496,"Quadratic Discriminant Analysis","QDA 2"
"Repeat043",89.8412,74.6652,90.2074,81.7386,89.0414,73.9834,87.3796,80.6532,"Quadratic Discriminant Analysis","QDA 2"
"Repeat044",89.4,74.3308,90.3614,81.4556,89.035,73.8152,89.1442,80.8654,"Quadratic Discriminant Analysis","QDA 2"
"Repeat045",89.8402,74.7604,90.6594,81.8666,87.9888,73.7948,88.5382,80.4462,"Quadratic Discriminant Analysis","QDA 2"
"Repeat046",89.4868,73.7572,90.5116,81.1984,88.6966,72.8406,88.5736,80.1388,"Quadratic Discriminant Analysis","QDA 2"
"Repeat047",90.1922,74.6652,89.7586,81.7638,88.6966,71.89,89.1266,79.7318,"Quadratic Discriminant Analysis","QDA 2"
"Repeat048",90.1934,74.2344,90.0594,81.5832,88.0076,73.0258,88.556,80.0342,"Quadratic Discriminant Analysis","QDA 2"
"Repeat049",89.8408,74.5692,90.6606,81.7638,88.6654,73.2268,87.9144,80.2356,"Quadratic Discriminant Analysis","QDA 2"
"Repeat050",89.7502,74.2362,91.1162,81.6362,88.2894,72.8644,88.5738,80.0484,"Quadratic Discriminant Analysis","QDA 2"
"Repeat051",89.9286,74.0914,90.0628,81.4298,88.6652,73.2436,87.326,80.1374,"Quadratic Discriminant Analysis","QDA 2"
"Repeat052",89.8374,74.6178,89.9066,81.6608,88.3146,73.434,89.7326,80.56,"Quadratic Discriminant Analysis","QDA 2"
"Repeat053",89.5752,74.8078,90.205,81.7374,88.346,73.0292,87.2906,79.9258,"Quadratic Discriminant Analysis","QDA 2"
"Repeat054",89.4884,74.2832,90.0582,81.4044,88.3648,73.0418,87.3086,79.9404,"Quadratic Discriminant Analysis","QDA 2"
"Repeat055",90.5494,75.0004,90.6606,82.2022,89.4362,73.2306,89.1086,80.6618,"Quadratic Discriminant Analysis","QDA 2"
"Repeat056",90.2822,74.6658,90.8134,81.9702,88.6714,72.8444,84.9732,79.5212,"Quadratic Discriminant Analysis","QDA 2"
"Repeat057",90.1058,74.4734,90.3624,81.7378,88.703,73.4104,87.932,80.3384,"Quadratic Discriminant Analysis","QDA 2"
"Repeat058",90.195,74.5692,90.8124,81.8924,87.6316,73.044,87.932,79.8334,"Quadratic Discriminant Analysis","QDA 2"
"Repeat059",89.7528,74.9998,90.063,81.8674,89.0414,72.8444,88.5918,80.2462,"Quadratic Discriminant Analysis","QDA 2"
"Repeat060",89.488,74.0446,90.6642,81.3792,88.6778,73.2288,87.95,80.2448,"Quadratic Discriminant Analysis","QDA 2"
"Repeat061",89.6638,74.7132,89.9102,81.6616,89.0602,73.4322,87.932,80.4646,"Quadratic Discriminant Analysis","QDA 2"
"Repeat062",90.2822,74.1886,91.1154,81.765,89.3672,73.4358,88.556,80.6644,"Quadratic Discriminant Analysis","QDA 2"
"Repeat063",89.3096,74.3314,90.0618,81.3786,88.3522,73.8114,87.9856,80.462,"Quadratic Discriminant Analysis","QDA 2"
"Repeat064",90.1962,74.7618,90.8156,81.9968,87.9886,72.6538,87.3796,79.6318,"Quadratic Discriminant Analysis","QDA 2"
"Repeat065",90.3716,74.1404,90.5126,81.6628,89.054,73.7932,87.9856,80.6574,"Quadratic Discriminant Analysis","QDA 2"
"Repeat066",90.0166,74.3786,90.5104,81.6864,88.352,72.6704,86.7556,79.6424,"Quadratic Discriminant Analysis","QDA 2"
"Repeat067",89.8402,74.665,91.2658,81.9178,89.7556,73.8002,86.7022,80.6498,"Quadratic Discriminant Analysis","QDA 2"
"Repeat068",90.3702,74.7614,90.663,82.0222,88.0074,72.088,89.162,79.6366,"Quadratic Discriminant Analysis","QDA 2"
"Repeat069",89.7508,74.3788,90.6688,81.6358,89.0102,73.0476,88.645,80.3446,"Quadratic Discriminant Analysis","QDA 2"
"Repeat070",90.1936,74.2826,90.514,81.6866,89.0476,73.6208,87.4154,80.4576,"Quadratic Discriminant Analysis","QDA 2"
"Repeat071",89.9308,74.6662,90.8134,81.868,88.7092,73.8002,86.7024,80.3488,"Quadratic Discriminant Analysis","QDA 2"
"Repeat072",89.31,74.3788,90.2098,81.4296,88.3394,72.4796,88.5382,79.8428,"Quadratic Discriminant Analysis","QDA 2"
"Repeat073",89.3988,74.2354,89.7564,81.3012,87.6442,74.1868,87.326,80.3522,"Quadratic Discriminant Analysis","QDA 2"
"Repeat074",89.4884,74.1874,90.8122,81.4818,88.6778,73.998,87.95,80.6566,"Quadratic Discriminant Analysis","QDA 2"
"Repeat075",89.2226,74.33,89.7562,81.3008,88.3458,73.216,88.5382,80.2392,"Quadratic Discriminant Analysis","QDA 2"
"Repeat076",90.1934,74.4274,90.6652,81.7906,88.3334,72.4688,87.4328,79.636,"Quadratic Discriminant Analysis","QDA 2"
"Repeat077",89.6644,74.188,89.9126,81.379,88.7218,73.2344,89.162,80.4594,"Quadratic Discriminant Analysis","QDA 2"
"Repeat078",90.2824,74.3782,90.811,81.815,88.3398,73.4122,87.326,80.1332,"Quadratic Discriminant Analysis","QDA 2"
"Repeat079",89.9276,74.7612,90.8124,81.9182,89.029,73.0346,87.9322,80.241,"Quadratic Discriminant Analysis","QDA 2"
"Repeat080",90.0182,74.5688,90.2096,81.7382,87.6192,74.573,87.3082,80.5524,"Quadratic Discriminant Analysis","QDA 2"
"Repeat081",89.929,73.9478,90.8122,81.4806,89.035,73.2162,87.3086,80.2338,"Quadratic Discriminant Analysis","QDA 2"
"Repeat082",90.1066,74.0914,90.5128,81.559,87.995,73.033,87.3616,79.8314,"Quadratic Discriminant Analysis","QDA 2"
"Repeat083",89.7526,74.8088,90.515,81.8416,89.0288,73.4102,87.9856,80.4456,"Quadratic Discriminant Analysis","QDA 2"
"Repeat084",89.6666,74.4738,90.5126,81.6364,89.3986,73.0404,89.1978,80.5576,"Quadratic Discriminant Analysis","QDA 2"
"Repeat085",89.045,74.5226,89.607,81.3274,86.9548,74.1796,86.1318,79.94,"Quadratic Discriminant Analysis","QDA 2"
"Repeat086",90.283,74.6168,90.6596,81.9178,88.308,72.4634,87.9144,79.7246,"Quadratic Discriminant Analysis","QDA 2"
"Repeat087",89.3984,74.9988,90.811,81.8912,89.0474,74.3792,87.3086,80.8586,"Quadratic Discriminant Analysis","QDA 2"
"Repeat088",90.194,74.5224,90.0578,81.7386,88.3648,74.3736,86.114,80.4464,"Quadratic Discriminant Analysis","QDA 2"
"Repeat089",89.6664,74.1868,90.0614,81.404,87.9824,73.9908,89.1266,80.6542,"Quadratic Discriminant Analysis","QDA 2"
"Repeat090",89.7512,74.6184,90.9638,81.8162,89.3922,73.8024,86.1138,80.4502,"Quadratic Discriminant Analysis","QDA 2"
"Repeat091",89.8402,74.4748,90.5118,81.6874,89.0352,73.2344,87.9322,80.3508,"Quadratic Discriminant Analysis","QDA 2"
"Repeat092",89.5758,75.0002,89.4602,81.7134,88.3462,72.469,86.72,79.53,"Quadratic Discriminant Analysis","QDA 2"
"Repeat093",89.9304,74.9986,90.5126,81.9952,89.737,74.1778,87.9146,81.0556,"Quadratic Discriminant Analysis","QDA 2"
"Repeat094",90.1054,74.0922,91.1154,81.6616,89.0538,74.3756,89.1978,81.1724,"Quadratic Discriminant Analysis","QDA 2"
"Repeat095",90.3708,74.6654,91.1152,82.0474,89.0664,73.621,87.3618,80.4584,"Quadratic Discriminant Analysis","QDA 2"
"Repeat096",90.1056,75.4302,89.9112,82.1758,88.327,73.0348,88.5382,80.1346,"Quadratic Discriminant Analysis","QDA 2"
"Repeat097",90.1958,74.4256,90.9638,81.842,89.4112,72.6558,87.3084,80.042,"Quadratic Discriminant Analysis","QDA 2"
"Repeat098",90.196,74.6184,90.6644,81.8938,88.7094,72.6758,86.7556,79.7452,"Quadratic Discriminant Analysis","QDA 2"
"Repeat099",89.487,74.9524,90.3668,81.8162,87.9574,73.9872,89.2334,80.6478,"Quadratic Discriminant Analysis","QDA 2"
"Repeat100",89.5768,74.4744,89.9076,81.5074,87.9886,73.8094,89.162,80.5586,"Quadratic Discriminant Analysis","QDA 2"
