"ID1","TrainClase1","TrainClase2","TrainClase3","TrainGlobal","TestClase1","TestClase2","TestClase3","TestGlobal","Modelo","Nombre"
"Repeat027",88.8698,86.473,72.1384,84.7234,87.9824,85.48,70.4278,83.651,"Linear Discriminant Analysis","LDA 1"
"Repeat028",88.428,86.6152,71.842,84.6192,88.3522,85.8446,70.517,83.945,"Linear Discriminant Analysis","LDA 1"
"Repeat029",88.4274,86.138,72.2864,84.439,87.638,85.2766,70.4458,83.4328,"Linear Discriminant Analysis","LDA 1"
"Repeat030",88.427,86.0422,72.1406,84.3626,87.6316,85.8498,69.9466,83.6484,"Linear Discriminant Analysis","LDA 1"
"Repeat031",88.4276,86.4722,71.0822,84.4136,87.9888,85.6576,71.658,83.9462,"Linear Discriminant Analysis","LDA 1"
"Repeat032",88.6926,86.7116,71.5358,84.697,88.02,85.8388,71.6578,84.055,"Linear Discriminant Analysis","LDA 1"
"Repeat033",88.6056,86.3764,72.291,84.6196,88.3584,85.6574,71.658,84.0566,"Linear Discriminant Analysis","LDA 1"
"Repeat034",89.047,86.759,71.5332,84.825,86.9172,86.0384,71.1408,83.7472,"Linear Discriminant Analysis","LDA 1"
"Repeat035",88.4278,86.3286,71.8374,84.4648,87.9888,85.4616,70.4814,83.6362,"Linear Discriminant Analysis","LDA 1"
"Repeat036",88.3416,86.329,71.5334,84.3882,87.2996,85.85,70.4456,83.6418,"Linear Discriminant Analysis","LDA 1"
"Repeat037",88.6036,86.4244,71.537,84.5156,87.6252,85.086,71.0874,83.4324,"Linear Discriminant Analysis","LDA 1"
"Repeat038",88.6936,86.042,72.1372,84.4392,87.6502,86.4306,69.8216,83.9524,"Linear Discriminant Analysis","LDA 1"
"Repeat039",88.428,86.138,72.2896,84.44,87.6442,86.4194,69.287,83.8454,"Linear Discriminant Analysis","LDA 1"
"Repeat040",88.6042,86.2328,72.1406,84.5164,86.955,85.6448,71.7648,83.6416,"Linear Discriminant Analysis","LDA 1"
"Repeat041",88.073,86.7592,71.3842,84.5164,89.3984,84.8974,69.893,83.6408,"Linear Discriminant Analysis","LDA 1"
"Repeat042",88.2496,86.6636,72.144,84.6446,88.6906,85.2672,69.9644,83.6348,"Linear Discriminant Analysis","LDA 1"
"Repeat043",88.7806,86.3772,72.741,84.7482,88.3396,85.2804,70.4812,83.6464,"Linear Discriminant Analysis","LDA 1"
"Repeat044",88.6042,86.4246,71.9868,84.5934,87.2806,85.2802,72.264,83.6388,"Linear Discriminant Analysis","LDA 1"
"Repeat045",88.338,86.281,72.1348,84.4648,88.6842,85.8388,71.6042,84.2512,"Linear Discriminant Analysis","LDA 1"
"Repeat046",88.7818,86.7114,71.2338,84.671,87.6254,84.3224,71.7112,83.1306,"Linear Discriminant Analysis","LDA 1"
"Repeat047",88.3382,86.3294,71.8364,84.4394,87.9886,85.6666,71.0696,83.854,"Linear Discriminant Analysis","LDA 1"
"Repeat048",88.9596,86.377,72.137,84.697,87.3184,86.2178,71.7292,84.0556,"Linear Discriminant Analysis","LDA 1"
"Repeat049",88.8694,86.4718,72.4402,84.774,87.2558,85.6556,69.911,83.4308,"Linear Discriminant Analysis","LDA 1"
"Repeat050",88.4264,86.1376,71.8378,84.362,87.9572,85.28,70.4812,83.5394,"Linear Discriminant Analysis","LDA 1"
"Repeat051",88.5156,86.281,71.3852,84.3874,87.9698,85.0918,69.8574,83.3252,"Linear Discriminant Analysis","LDA 1"
"Repeat052",88.8688,86.806,71.5368,84.7986,86.9048,85.0932,69.2336,82.9214,"Linear Discriminant Analysis","LDA 1"
"Repeat053",88.5156,86.4716,70.9322,84.413,87.2742,85.6502,72.2638,83.8388,"Linear Discriminant Analysis","LDA 1"
"Repeat054",88.6932,86.3292,72.5872,84.6708,88.0012,85.282,70.4098,83.5406,"Linear Discriminant Analysis","LDA 1"
"Repeat055",88.6054,86.4728,72.2874,84.6714,87.6566,86.0476,70.4812,83.8584,"Linear Discriminant Analysis","LDA 1"
"Repeat056",88.6928,86.472,71.5356,84.5686,87.9762,85.6628,71.1232,83.8552,"Linear Discriminant Analysis","LDA 1"
"Repeat057",88.6056,86.1368,71.5356,84.3618,88.0078,86.4174,70.4812,84.1526,"Linear Discriminant Analysis","LDA 1"
"Repeat058",88.6044,86.6166,71.8374,84.6708,86.9236,84.9066,71.0694,83.134,"Linear Discriminant Analysis","LDA 1"
"Repeat059",88.427,86.568,72.5918,84.7224,87.9886,85.6594,70.4992,83.7512,"Linear Discriminant Analysis","LDA 1"
"Repeat060",88.4268,86.281,71.8364,84.439,87.9698,85.8442,70.4458,83.8446,"Linear Discriminant Analysis","LDA 1"
"Repeat061",88.34,86.5196,72.4414,84.645,88.352,86.2396,70.4458,84.1634,"Linear Discriminant Analysis","LDA 1"
"Repeat062",88.5148,86.4246,71.834,84.542,87.9512,85.8552,70.481,83.8466,"Linear Discriminant Analysis","LDA 1"
"Repeat063",88.8696,86.4252,71.8352,84.6454,86.9236,85.6648,71.6578,83.6436,"Linear Discriminant Analysis","LDA 1"
"Repeat064",88.8688,86.233,71.2374,84.439,86.9234,85.2764,72.3174,83.5384,"Linear Discriminant Analysis","LDA 1"
"Repeat065",88.9576,86.186,70.9378,84.3884,87.9888,85.4632,72.9592,84.0612,"Linear Discriminant Analysis","LDA 1"
"Repeat066",88.1642,86.425,72.1384,84.4918,89.0664,85.672,70.428,84.0644,"Linear Discriminant Analysis","LDA 1"
"Repeat067",88.6026,86.7594,72.2862,84.8246,87.9702,85.663,71.0338,83.841,"Linear Discriminant Analysis","LDA 1"
"Repeat068",88.341,86.4242,72.2886,84.568,87.669,86.412,69.8932,83.9492,"Linear Discriminant Analysis","LDA 1"
"Repeat069",88.693,86.7112,71.5378,84.6966,87.9824,85.086,71.1408,83.5386,"Linear Discriminant Analysis","LDA 1"
"Repeat070",88.604,86.3758,71.8398,84.5416,87.638,85.857,72.2994,84.0534,"Linear Discriminant Analysis","LDA 1"
"Repeat071",88.3382,86.2342,71.988,84.4144,87.9888,86.0384,70.499,83.9518,"Linear Discriminant Analysis","LDA 1"
"Repeat072",88.605,86.377,71.8376,84.5426,87.2682,85.2858,71.1232,83.4434,"Linear Discriminant Analysis","LDA 1"
"Repeat073",88.2508,86.424,71.8356,84.4646,87.644,86.2362,70.9982,84.054,"Linear Discriminant Analysis","LDA 1"
"Repeat074",88.6048,86.1854,71.5378,84.3876,87.2682,85.6558,71.7112,83.7382,"Linear Discriminant Analysis","LDA 1"
"Repeat075",88.6038,86.2336,71.8386,84.4652,87.644,85.271,71.0874,83.542,"Linear Discriminant Analysis","LDA 1"
"Repeat076",88.6032,86.473,71.5404,84.5426,87.262,85.2858,71.7468,83.5512,"Linear Discriminant Analysis","LDA 1"
"Repeat077",88.3398,86.5204,72.4402,84.6458,88.6968,85.8516,70.4812,84.054,"Linear Discriminant Analysis","LDA 1"
"Repeat078",88.3386,86.1856,71.5358,84.3102,87.2746,85.6502,71.0694,83.6344,"Linear Discriminant Analysis","LDA 1"
"Repeat079",88.3362,86.8068,71.2304,84.5928,87.6128,85.2672,70.4634,83.4278,"Linear Discriminant Analysis","LDA 1"
"Repeat080",88.604,86.2808,71.8344,84.4902,87.6064,86.4212,69.8396,83.9376,"Linear Discriminant Analysis","LDA 1"
"Repeat081",88.6056,86.5204,71.988,84.645,87.638,85.654,71.0696,83.742,"Linear Discriminant Analysis","LDA 1"
"Repeat082",88.6048,86.6162,72.1348,84.7222,88.3458,85.8426,69.8572,83.8432,"Linear Discriminant Analysis","LDA 1"
"Repeat083",88.6906,86.5212,71.8364,84.645,87.6066,84.3114,69.893,82.8148,"Linear Discriminant Analysis","LDA 1"
"Repeat084",88.6942,86.0904,72.7418,84.5684,87.6378,86.2436,69.929,83.858,"Linear Discriminant Analysis","LDA 1"
"Repeat085",88.6044,86.8068,72.1372,84.825,88.0012,85.8496,69.8932,83.7482,"Linear Discriminant Analysis","LDA 1"
"Repeat086",88.6916,86.1374,72.1338,84.4902,87.5942,85.652,71.123,83.7362,"Linear Discriminant Analysis","LDA 1"
"Repeat087",88.516,86.1376,71.9846,84.4126,86.9172,86.4342,70.9982,83.9404,"Linear Discriminant Analysis","LDA 1"
"Repeat088",88.517,86.5198,72.2866,84.671,87.312,85.8386,69.875,83.539,"Linear Discriminant Analysis","LDA 1"
"Repeat089",88.4286,86.2812,71.8328,84.439,88.7028,86.6044,70.4814,84.4612,"Linear Discriminant Analysis","LDA 1"
"Repeat090",88.7802,86.5202,71.3876,84.5938,87.6192,86.0402,71.1052,83.9534,"Linear Discriminant Analysis","LDA 1"
"Repeat091",88.2524,86.2814,72.2886,84.4656,87.2682,85.4708,70.4458,83.4422,"Linear Discriminant Analysis","LDA 1"
"Repeat092",88.6054,86.6638,72.437,84.8,86.9298,85.0952,68.5918,82.8258,"Linear Discriminant Analysis","LDA 1"
"Repeat093",88.605,86.3286,71.6824,84.4898,87.9764,85.2694,69.2512,83.3196,"Linear Discriminant Analysis","LDA 1"
"Repeat094",88.5178,86.2816,72.743,84.6204,87.2868,85.6702,68.7166,83.2434,"Linear Discriminant Analysis","LDA 1"
"Repeat095",88.6052,86.4246,72.8936,84.7482,87.9948,86.044,69.2692,83.7426,"Linear Discriminant Analysis","LDA 1"
"Repeat096",88.5138,86.3776,71.9856,84.5418,88.6654,86.2418,71.123,84.3612,"Linear Discriminant Analysis","LDA 1"
"Repeat097",88.4274,86.6156,71.833,84.6192,88.6842,85.6538,69.8218,83.8384,"Linear Discriminant Analysis","LDA 1"
"Repeat098",88.6062,86.5678,71.8408,84.6454,88.0138,86.2418,72.2994,84.3734,"Linear Discriminant Analysis","LDA 1"
"Repeat099",88.604,86.2814,71.3886,84.4138,87.945,85.0716,71.7648,83.6268,"Linear Discriminant Analysis","LDA 1"
"Repeat100",88.6934,86.4728,72.136,84.671,87.6564,86.2418,68.6452,83.652,"Linear Discriminant Analysis","LDA 1"
"Repeat001",82.4214,91.778,58.4312,83.359,81.2718,91.3886,56.5418,82.4976,"Linear Discriminant Analysis","LDA 2"
"Repeat002",82.067,91.4434,59.0374,83.1792,82.3246,91.3922,57.8254,83.0224,"Linear Discriminant Analysis","LDA 2"
"Repeat003",82.1574,91.396,59.1844,83.2046,82.0236,91.2108,55.9714,82.5188,"Linear Discriminant Analysis","LDA 2"
"Repeat004",82.2416,91.4432,58.7334,83.1782,81.6416,91.0074,54.2246,81.9942,"Linear Discriminant Analysis","LDA 2"
"Repeat005",82.3316,91.396,57.9882,83.0508,81.9738,91.0094,57.9144,82.719,"Linear Discriminant Analysis","LDA 2"
"Repeat006",82.686,91.3958,59.1818,83.3588,81.2906,91.3994,55.3296,82.3072,"Linear Discriminant Analysis","LDA 2"
"Repeat007",82.42,91.5868,58.8846,83.3332,81.9924,91.3956,56.5598,82.7144,"Linear Discriminant Analysis","LDA 2"
"Repeat008",82.6856,91.5392,58.4326,83.308,81.6666,91.392,59.0016,83.0326,"Linear Discriminant Analysis","LDA 2"
"Repeat009",82.5974,91.5386,58.88,83.3584,81.2908,91.1958,58.3958,82.7052,"Linear Discriminant Analysis","LDA 2"
"Repeat010",82.3304,91.635,58.8882,83.333,82.331,90.8242,56.6848,82.506,"Linear Discriminant Analysis","LDA 2"
"Repeat011",82.2442,91.7304,59.4882,83.4616,81.6166,91.2034,57.7896,82.7104,"Linear Discriminant Analysis","LDA 2"
"Repeat012",82.4186,91.6348,59.1888,83.4104,81.5976,91.0036,56.7022,82.4032,"Linear Discriminant Analysis","LDA 2"
"Repeat013",82.2436,91.5872,58.5838,83.2306,81.2532,91.2052,58.3958,82.7126,"Linear Discriminant Analysis","LDA 2"
"Repeat014",82.421,91.5392,58.7344,83.282,80.8772,91.3938,57.8252,82.6028,"Linear Discriminant Analysis","LDA 2"
"Repeat015",81.977,91.5388,58.732,83.1526,82.3434,91.1942,58.4136,83.021,"Linear Discriminant Analysis","LDA 2"
"Repeat016",82.7764,91.4914,58.879,83.3846,82.688,91.3938,55.9716,82.811,"Linear Discriminant Analysis","LDA 2"
"Repeat017",82.244,91.5392,58.7376,83.2306,81.9864,91.0166,56.6486,82.5102,"Linear Discriminant Analysis","LDA 2"
"Repeat018",82.7736,91.5868,58.7332,83.4106,81.9614,91.011,57.2014,82.6064,"Linear Discriminant Analysis","LDA 2"
"Repeat019",82.9494,91.6348,59.3346,83.5902,81.272,90.8224,57.754,82.4028,"Linear Discriminant Analysis","LDA 2"
"Repeat020",82.5962,91.7782,59.1866,83.5384,81.9486,91.3862,57.255,82.8056,"Linear Discriminant Analysis","LDA 2"
"Repeat021",82.2416,91.491,59.3336,83.3064,82.6754,91.3938,57.2548,83.0176,"Linear Discriminant Analysis","LDA 2"
"Repeat022",82.688,91.4912,58.1374,83.2312,82.3746,91.0112,56.6306,82.62,"Linear Discriminant Analysis","LDA 2"
"Repeat023",82.3306,91.539,58.5804,83.2298,81.9736,91.3938,57.0944,82.8116,"Linear Discriminant Analysis","LDA 2"
"Repeat024",82.333,91.5394,58.4348,83.2052,81.5976,91.5918,57.2548,82.814,"Linear Discriminant Analysis","LDA 2"
"Repeat025",82.7732,91.4914,58.7344,83.359,80.9148,91.586,57.2016,82.6158,"Linear Discriminant Analysis","LDA 2"
"Repeat026",82.3328,91.3964,58.5862,83.154,81.9674,91.0182,58.4316,82.8254,"Linear Discriminant Analysis","LDA 2"
"Repeat027",82.5102,91.396,58.2844,83.154,81.2718,91.2106,57.7718,82.6146,"Linear Discriminant Analysis","LDA 2"
"Repeat028",82.5094,91.4434,59.1886,83.3328,81.654,91.196,57.3086,82.6126,"Linear Discriminant Analysis","LDA 2"
"Repeat029",82.243,91.6824,59.034,83.3588,81.61,91.2016,57.7718,82.7084,"Linear Discriminant Analysis","LDA 2"
"Repeat030",82.1568,91.635,59.6386,83.4108,81.623,91.3958,56.7024,82.6192,"Linear Discriminant Analysis","LDA 2"
"Repeat031",81.9784,91.682,59.9352,83.4358,83.0264,91.0094,54.8126,82.5024,"Linear Discriminant Analysis","LDA 2"
"Repeat032",82.42,91.4432,59.337,83.3332,82.7192,91.1998,56.0246,82.7244,"Linear Discriminant Analysis","LDA 2"
"Repeat033",83.0404,91.3476,58.7378,83.3592,81.2844,91.3902,57.2194,82.6124,"Linear Discriminant Analysis","LDA 2"
"Repeat034",82.4206,91.5392,59.3356,83.385,81.9674,91.2052,59.0554,83.024,"Linear Discriminant Analysis","LDA 2"
"Repeat035",81.8916,91.539,58.888,83.1532,83.0514,91.0128,57.2908,82.9224,"Linear Discriminant Analysis","LDA 2"
"Repeat036",82.511,91.587,58.2808,83.2568,82.3558,91.0148,56.6132,82.6186,"Linear Discriminant Analysis","LDA 2"
"Repeat037",82.2452,91.4916,58.586,83.1794,82.6942,91.3956,56.631,82.9208,"Linear Discriminant Analysis","LDA 2"
"Repeat038",82.0674,91.4914,58.732,83.1528,82.337,91.3976,56.5598,82.8094,"Linear Discriminant Analysis","LDA 2"
"Repeat039",82.3328,91.587,58.7344,83.2818,81.6356,91.3902,58.4846,82.922,"Linear Discriminant Analysis","LDA 2"
"Repeat040",82.244,91.4432,58.5874,83.1532,81.3158,91.011,56.649,82.3152,"Linear Discriminant Analysis","LDA 2"
"Repeat041",82.4204,91.4438,59.0362,83.2822,81.2846,90.4452,56.0604,81.8996,"Linear Discriminant Analysis","LDA 2"
"Repeat042",82.4192,91.539,58.135,83.1786,81.9798,91.0038,57.932,82.7116,"Linear Discriminant Analysis","LDA 2"
"Repeat043",82.508,91.7306,58.5876,83.3852,80.921,91.2068,58.4314,82.619,"Linear Discriminant Analysis","LDA 2"
"Repeat044",82.5974,91.4914,59.035,83.3588,81.9674,91.207,57.2014,82.7112,"Linear Discriminant Analysis","LDA 2"
"Repeat045",82.6844,91.5388,58.4304,83.307,81.648,91.3898,55.4186,82.4108,"Linear Discriminant Analysis","LDA 2"
"Repeat046",82.7764,91.6352,58.88,83.4626,81.9928,90.2494,57.8076,82.3146,"Linear Discriminant Analysis","LDA 2"
"Repeat047",82.7732,91.5868,59.1888,83.488,82.005,91.0146,56.0072,82.4112,"Linear Discriminant Analysis","LDA 2"
"Repeat048",82.1562,91.4912,58.8844,83.2046,81.629,91.0056,57.2906,82.5162,"Linear Discriminant Analysis","LDA 2"
"Repeat049",82.596,91.3478,58.733,83.23,81.2216,91.013,57.237,82.3958,"Linear Discriminant Analysis","LDA 2"
"Repeat050",82.5072,91.6826,58.7344,83.3844,80.8836,91.0094,57.7898,82.398,"Linear Discriminant Analysis","LDA 2"
"Repeat051",82.5094,91.3484,58.4382,83.1536,82.3184,91.207,57.2372,82.8124,"Linear Discriminant Analysis","LDA 2"
"Repeat052",82.329,91.682,59.3436,83.4358,81.2404,91.1978,55.4186,82.1902,"Linear Discriminant Analysis","LDA 2"
"Repeat053",82.42,91.5868,58.4326,83.2562,81.2656,91.2034,58.4316,82.7142,"Linear Discriminant Analysis","LDA 2"
"Repeat054",82.1566,91.3956,59.0316,83.179,82.3682,91.3902,58.36,83.1266,"Linear Discriminant Analysis","LDA 2"
"Repeat055",82.4242,91.6828,59.0318,83.4112,82.387,90.6374,58.449,82.7348,"Linear Discriminant Analysis","LDA 2"
"Repeat056",82.4196,91.5388,59.3356,83.3846,81.2532,91.0112,57.2728,82.4086,"Linear Discriminant Analysis","LDA 2"
"Repeat057",82.335,91.4912,58.886,83.2568,81.6606,91.196,56.5954,82.5058,"Linear Discriminant Analysis","LDA 2"
"Repeat058",82.6864,91.635,59.0302,83.4618,82.6754,91.2106,57.1836,82.9228,"Linear Discriminant Analysis","LDA 2"
"Repeat059",82.2428,91.73,58.8894,83.3592,81.9924,90.8224,59.091,82.8266,"Linear Discriminant Analysis","LDA 2"
"Repeat060",82.3314,91.2518,58.8802,83.1268,81.9736,91.0054,56.5774,82.507,"Linear Discriminant Analysis","LDA 2"
"Repeat061",82.1558,91.7302,58.734,83.3074,81.6416,90.8278,57.1478,82.4102,"Linear Discriminant Analysis","LDA 2"
"Repeat062",82.4208,91.6354,57.8298,83.1796,81.9548,91.2124,56.5954,82.6144,"Linear Discriminant Analysis","LDA 2"
"Repeat063",82.6844,91.5868,58.7354,83.3846,82.3246,91.5842,57.2192,83.0182,"Linear Discriminant Analysis","LDA 2"
"Repeat064",82.4184,91.587,58.7392,83.3078,81.629,91.207,57.8608,82.7194,"Linear Discriminant Analysis","LDA 2"
"Repeat065",82.1562,91.5392,58.5838,83.1788,81.2972,90.4376,57.2548,82.1084,"Linear Discriminant Analysis","LDA 2"
"Repeat066",82.1578,91.4916,58.7354,83.1802,81.2972,91.2124,56.5954,82.4156,"Linear Discriminant Analysis","LDA 2"
"Repeat067",82.5064,91.4912,58.5836,83.2554,81.9424,91.207,58.4316,82.9128,"Linear Discriminant Analysis","LDA 2"
"Repeat068",81.9786,91.4908,58.5838,83.1014,81.6602,91.0054,57.8968,82.618,"Linear Discriminant Analysis","LDA 2"
"Repeat069",82.3336,91.5874,58.8834,83.3078,80.9148,90.8242,57.9146,82.3054,"Linear Discriminant Analysis","LDA 2"
"Repeat070",81.9788,91.6342,58.4358,83.153,81.6418,91.0146,59.0908,82.82,"Linear Discriminant Analysis","LDA 2"
"Repeat071",82.5078,91.5866,58.2842,83.2558,81.629,90.6264,58.4492,82.5112,"Linear Discriminant Analysis","LDA 2"
"Repeat072",82.244,91.5872,58.135,83.1536,81.6102,91.403,56.6666,82.6164,"Linear Discriminant Analysis","LDA 2"
"Repeat073",82.4196,91.5874,58.731,83.3078,81.6416,91.022,57.1302,82.5132,"Linear Discriminant Analysis","LDA 2"
"Repeat074",82.3322,91.539,58.8858,83.2814,81.9736,91.0128,57.2726,82.6148,"Linear Discriminant Analysis","LDA 2"
"Repeat075",81.8022,91.3958,58.886,83.0504,82.7068,90.8186,57.861,82.822,"Linear Discriminant Analysis","LDA 2"
"Repeat076",82.4192,91.8738,59.0386,83.513,82.3056,91.2086,59.1086,83.1376,"Linear Discriminant Analysis","LDA 2"
"Repeat077",82.6864,91.6346,59.9386,83.6164,81.629,91.3902,55.401,82.4034,"Linear Discriminant Analysis","LDA 2"
"Repeat078",82.0652,91.395,59.1842,83.1776,80.9272,91.7748,57.237,82.7148,"Linear Discriminant Analysis","LDA 2"
"Repeat079",82.5062,91.5388,58.732,83.3068,81.9802,91.3864,56.0248,82.6092,"Linear Discriminant Analysis","LDA 2"
"Repeat080",82.066,91.5866,58.888,83.2304,81.9486,91.0092,57.2194,82.5994,"Linear Discriminant Analysis","LDA 2"
"Repeat081",82.243,91.3476,58.135,83.0244,81.6168,91.1978,58.9482,82.9114,"Linear Discriminant Analysis","LDA 2"
"Repeat082",82.5956,91.6344,57.5282,83.1786,82.331,90.8148,57.2192,82.6054,"Linear Discriminant Analysis","LDA 2"
"Repeat083",82.4178,91.4432,58.7356,83.2298,81.2594,91.3884,56.631,82.5076,"Linear Discriminant Analysis","LDA 2"
"Repeat084",82.0684,91.5398,59.0408,83.2312,81.2842,91.4028,55.5258,82.3194,"Linear Discriminant Analysis","LDA 2"
"Repeat085",82.1562,91.4918,59.0318,83.2306,82.3498,91.0184,56.0248,82.5148,"Linear Discriminant Analysis","LDA 2"
"Repeat086",82.42,91.6824,58.4326,83.3072,81.9298,91.1998,56.6132,82.6026,"Linear Discriminant Analysis","LDA 2"
"Repeat087",82.155,91.6348,59.183,83.3332,81.2532,91.2086,55.9002,82.2864,"Linear Discriminant Analysis","LDA 2"
"Repeat088",82.2448,91.5868,59.0362,83.3082,82.3622,90.8152,57.237,82.617,"Linear Discriminant Analysis","LDA 2"
"Repeat089",81.8906,91.5868,59.6342,83.3072,82.3372,91.0076,56.6132,82.611,"Linear Discriminant Analysis","LDA 2"
"Repeat090",82.4188,91.5394,58.7352,83.282,82.3182,91.5862,57.8968,83.1326,"Linear Discriminant Analysis","LDA 2"
"Repeat091",82.4208,91.4912,59.1842,83.3334,81.604,91.009,57.2014,82.5086,"Linear Discriminant Analysis","LDA 2"
"Repeat092",82.421,91.7788,59.1844,83.4884,81.6288,91.02,57.148,82.5176,"Linear Discriminant Analysis","LDA 2"
"Repeat093",82.1568,91.5392,59.029,83.2558,81.6292,90.6206,56.5776,82.1852,"Linear Discriminant Analysis","LDA 2"
"Repeat094",81.9786,91.635,58.585,83.1794,81.9612,91.2106,56.6844,82.6194,"Linear Discriminant Analysis","LDA 2"
"Repeat095",82.4216,91.2998,59.0386,83.2048,82.3558,91.394,55.3654,82.6066,"Linear Discriminant Analysis","LDA 2"
"Repeat096",82.4188,91.6354,59.1876,83.4102,81.61,91.209,57.2906,82.6154,"Linear Discriminant Analysis","LDA 2"
"Repeat097",82.5976,91.4434,58.5792,83.2558,81.6352,91.1998,56.5774,82.5048,"Linear Discriminant Analysis","LDA 2"
"Repeat098",82.1572,91.3006,58.586,83.0512,82.0174,91.2106,56.631,82.6258,"Linear Discriminant Analysis","LDA 2"
"Repeat099",82.3314,91.7302,58.7334,83.3592,83.0076,90.8132,57.3086,82.8126,"Linear Discriminant Analysis","LDA 2"
"Repeat100",82.5096,91.5396,58.732,83.308,81.6478,90.8278,57.2016,82.4172,"Linear Discriminant Analysis","LDA 2"
